retries,packet_loss,ack_success,crc_error,label
0,0.1393383095230059,0.9596055140135192,1,SC
6,0.1370637265702026,0.857082647723327,0,SCL
7,0.2150708341100315,0.8474029992797407,1,SCL
4,0.1259341925711349,0.7670066460191921,0,SCL
5,0.1496383041769348,0.3770601361783854,0,LV
0,0.0976831831491531,0.950704601046092,0,SC
10,0.1358607361112655,0.8775204575018011,0,SCL
5,0.124303395345579,0.4998858847395121,0,LV
3,0.0519101049257789,0.9604172833131756,0,SC
0,0.138829438046958,0.9804263858625182,1,SC
12,0.2459701452715529,0.3441697719293295,0,LV
9,0.1885122079566352,0.3895981889503086,0,LV
10,0.1970209858571004,0.7649561179126341,0,SCL
3,0.0400321086281938,0.9680787607110536,0,SC
14,0.2550478625116347,0.408061813432603,0,LV
0,0.2870509468111802,0.7914831651399751,1,SCL
6,0.4306092012502344,0.3683986634538739,1,LV
1,0.2396587258670625,0.8687436360431746,1,SCL
5,0.0309206078849764,0.98945220010274,0,SC
10,0.0842345898573966,0.7254479029294145,0,SCL
1,0.2098577949619988,0.8141765375067531,1,SCL
9,0.2512996536019612,0.4762795469610648,0,LV
0,0.0454245869994434,0.9995354841175907,0,SC
9,0.2779020325995192,0.8977594025440769,1,SCL
3,0.2890358146345163,0.8810784341580284,1,SCL
3,0.2855896658347392,0.7211352300536045,1,SCL
3,0.1107067817502163,0.9766085107664372,1,SC
6,0.2807392788239061,0.793860626172194,1,SCL
5,0.295092350738883,0.3474833647322256,0,LV
15,0.2197427433995716,0.3084670749560551,0,LV
9,0.2429059496740677,0.8297791911490819,1,SCL
0,0.1081567678243591,0.9836379603428398,1,SC
3,0.1874533376482157,0.9686738177336676,1,SC
2,0.199233526391119,0.9760204664204642,1,SC
4,0.0741710237679167,0.999420872750266,0,SC
1,0.0171865095609872,0.9972475405570744,0,SC
1,0.1841882755108929,0.9551474725504115,1,SC
4,0.0106867447958017,0.9957716835338604,0,SC
15,0.203498271368695,0.3582033266829127,0,LV
4,0.1466695378314269,0.973315555853023,1,SC
9,0.3679048607508506,0.4132450563918579,1,LV
10,0.2104777254439029,0.7905864474144559,1,SCL
3,0.1434867655136642,0.7631136029402296,0,SCL
5,0.1100121438919805,0.8966012424944145,0,SCL
4,0.1621385830352349,0.8282894031796126,0,SCL
12,0.2477916278578799,0.4617059672495153,0,LV
11,0.3902979663328043,0.4380817263113969,1,LV
14,0.1576624830035758,0.4654002950720328,0,LV
1,0.1385905733797541,0.9921094906244334,1,SC
8,0.4070605253383909,0.3035843189599826,1,LV
1,0.1263217924168568,0.8260597866431592,0,SCL
13,0.4456736417193375,0.4740814368221548,1,LV
6,0.1480047418669015,0.879504418906749,0,SCL
9,0.3154029844080313,0.3812665718244269,1,LV
3,0.0879809291814015,0.9668949763606184,0,SC
1,0.0160046482550551,0.992133936719319,0,SC
14,0.338073593944977,0.3525609169806369,1,LV
7,0.3020690477558667,0.4192997791967775,1,LV
4,0.1950260308314516,0.9587666230198436,1,SC
3,0.0433128530065114,0.9872419938348383,0,SC
4,0.1424149844528404,0.9937418566558144,1,SC
1,0.0611525383756039,0.9736130155222632,0,SC
2,0.2571323186093392,0.7386828144377499,1,SCL
9,0.1664530878084031,0.4043295353264526,0,LV
15,0.4019041233071964,0.4306402700291001,1,LV
10,0.2733280820122977,0.7381634681883201,1,SCL
1,0.0360682802308796,0.9962887885430284,0,SC
3,0.0770780567911766,0.9852475254436632,0,SC
10,0.1778806709080528,0.4153816139650796,0,LV
14,0.4490973371102396,0.4749121765338782,1,LV
2,0.1736051581243554,0.7575328838671307,0,SCL
9,0.3225527415969886,0.4303484410338198,1,LV
3,0.181856375546652,0.7388758760858107,0,SCL
1,0.0679603879662419,0.9676369262334442,0,SC
14,0.1333899980963785,0.3186370305178986,0,LV
0,0.0688948053962073,0.8182014199139915,0,SCL
4,0.1555868949435463,0.9517518950702724,1,SC
3,0.1631954237705511,0.9918564538158448,1,SC
5,0.258590456507981,0.4754724998168829,0,LV
6,0.1803478526304951,0.3579999616286584,0,LV
6,0.2856970303288793,0.7730150020514021,1,SCL
10,0.3626598705661804,0.45146023314371,1,LV
0,0.0109494057384511,0.9906854208399928,0,SC
13,0.1606319266578726,0.3020390767298934,0,LV
5,0.1492063822526259,0.997617185729034,1,SC
12,0.3923354975429369,0.4781280994799262,1,LV
8,0.2592707560309307,0.8371930500373082,1,SCL
7,0.2557903203044712,0.8435924849084557,1,SCL
1,0.0949606173343117,0.8308957461070249,0,SCL
3,0.1688510291438357,0.9873162308387616,1,SC
13,0.2795879395904721,0.4002170112618031,0,LV
0,0.0724025604586974,0.9633075821765884,0,SC
3,0.1743776083966513,0.9624775257270703,1,SC
2,0.1458238310293628,0.7575809794043065,0,SCL
12,0.1173952120186885,0.3300962102347554,0,LV
3,0.0302593988060245,0.9988329638466568,0,SC
3,0.2500854146155886,0.773379020707584,1,SCL
6,0.3062855083560466,0.3352849787212137,1,LV
5,0.0648398022907674,0.978667059239892,0,SC
5,0.083962974814391,0.7087345197300151,0,SCL
2,0.0788957477185825,0.9981946094941184,0,SC
5,0.2757447642683824,0.37132779806178,0,LV
15,0.4914412679936267,0.3099626119012449,1,LV
3,0.0511151164124001,0.9596471848199049,0,SC
4,0.1000511186943011,0.9745884465668722,1,SC
3,0.0503713461465301,0.9775208923643685,0,SC
1,0.0860501575608856,0.9823431152858044,0,SC
8,0.2176527139132229,0.7138566753653428,1,SCL
8,0.3538286817902935,0.4345729297581227,1,LV
10,0.0779840272465548,0.7337762788368232,0,SCL
8,0.1993094731386085,0.3790496119266914,0,LV
7,0.3824428444804934,0.3673012292778659,1,LV
1,0.1999618916604981,0.979183963036076,1,SC
13,0.2061708835813534,0.4301917022618731,0,LV
6,0.3667497120612211,0.3257108348160646,1,LV
1,0.0691749312444337,0.9664467275495284,0,SC
1,0.0723120312481667,0.977147367745574,0,SC
7,0.4511475143346339,0.4861363112633852,1,LV
2,0.2665066942754778,0.8950216563369836,1,SCL
7,0.0810109692856035,0.737784422731341,0,SCL
6,0.2035164308799728,0.8788831696740579,1,SCL
15,0.4373253219958454,0.3035336197159988,1,LV
3,0.0101962975143105,0.9896715353828835,0,SC
9,0.1583162353912611,0.714960594138879,0,SCL
14,0.4184580663390042,0.4625625105818637,1,LV
1,0.2647246008965988,0.8884534434109432,1,SCL
9,0.2002943028479848,0.4014320888472696,0,LV
7,0.2274279818537735,0.8032840008516337,1,SCL
0,0.1398696270521016,0.9555597390089284,1,SC
4,0.1147972686517488,0.978540455803773,1,SC
10,0.2829840519703793,0.408444078259228,0,LV
0,0.0809765622066969,0.971126245600212,0,SC
9,0.336954444494485,0.383253008541373,1,LV
8,0.1449181432709173,0.365617113956956,0,LV
6,0.1536384588095178,0.3459325602782659,0,LV
1,0.1966241586132095,0.8992049540415037,0,SCL
9,0.2166239789910647,0.399283479397179,0,LV
7,0.4751302086042647,0.3421429789992901,1,LV
6,0.2995784605457514,0.8162758693536635,1,SCL
11,0.2647411105625146,0.48473295889804,0,LV
6,0.4272323504959968,0.3555374121055381,1,LV
10,0.3344295286915258,0.4031476075224329,1,LV
2,0.2015375159389977,0.7068864121628847,1,SCL
8,0.3707092800877938,0.3134739263706663,1,LV
2,0.089575202817553,0.9931421927377784,0,SC
1,0.1140437066355505,0.9857767050417224,1,SC
4,0.0556991627285287,0.9822680528804404,0,SC
12,0.3996140715455939,0.3988478069308657,1,LV
7,0.4468996073933626,0.4569515241199838,1,LV
1,0.1799698432682895,0.9829259889942016,1,SC
3,0.2986448663782482,0.7673357299516974,1,SCL
4,0.0864867295320487,0.7473073034130397,0,SCL
5,0.1783720686882594,0.9961232068784432,1,SC
2,0.0265567019887166,0.9728774609933886,0,SC
2,0.1387990861488465,0.9597530772769854,1,SC
15,0.2641238794681458,0.4066696746303114,0,LV
11,0.4169531850688435,0.4254997253916843,1,LV
3,0.1583398254680466,0.9555005630421044,1,SC
2,0.1569180844777193,0.9895756998903116,1,SC
1,0.1158995780019322,0.9578688569978616,1,SC
7,0.220604499608378,0.8757271338806372,1,SCL
0,0.246361816101972,0.72995761065267,1,SCL
13,0.3578216714601563,0.3486813499608939,1,LV
10,0.2439882223902189,0.850987042493145,1,SCL
4,0.1666548601577462,0.7059197659629842,0,SCL
5,0.2427964224354229,0.4060688350441414,0,LV
6,0.256302310915607,0.3689403893596604,0,LV
2,0.268596048008541,0.870793517072282,1,SCL
5,0.0658268078601892,0.8016921313871859,0,SCL
0,0.1191924016656471,0.9795487953840284,1,SC
6,0.1436064705440391,0.4400205755585919,0,LV
3,0.2191136553340763,0.7463122388897363,1,SCL
3,0.1538169723192424,0.9771233602819808,1,SC
5,0.2382545839374297,0.8957259994483969,1,SCL
4,0.0942386640245956,0.9939185712475272,0,SC
9,0.3660576887068064,0.4337633765948485,1,LV
6,0.1212896619293603,0.4509489160854723,0,LV
5,0.1045070175346305,0.9575891878958388,1,SC
3,0.0323333531626212,0.9808459651956554,0,SC
13,0.3916127324526096,0.4134840830544474,1,LV
10,0.2199831176760437,0.8511246070067175,1,SCL
12,0.4173709741044286,0.4453053105112737,1,LV
8,0.1958474485829502,0.7086186791856568,0,SCL
5,0.3512981771245538,0.3632560152286727,1,LV
3,0.1999331967601064,0.9791169539041736,1,SC
12,0.1841376423404279,0.4930956625224201,0,LV
10,0.1009404887546244,0.8927554128013784,0,SCL
0,0.0987973703299668,0.9602414096673716,0,SC
15,0.1377100630293836,0.3476978451210142,0,LV
9,0.2925649356532691,0.7089008462085223,1,SCL
6,0.377147812735383,0.4044777307131048,1,LV
3,0.1567761353868652,0.7177258779163879,0,SCL
1,0.1217209399004833,0.9667738197873452,1,SC
9,0.2922314623997103,0.8249568484048746,1,SCL
0,0.0988173718583065,0.9981648073771912,0,SC
10,0.4026024659132255,0.3718729316563024,1,LV
9,0.1833732783110436,0.4110219653204515,0,LV
6,0.2092514762143316,0.4553913999963294,0,LV
3,0.1349368326608082,0.8941083809124657,0,SCL
0,0.0502609753329343,0.8665337092264429,0,SCL
5,0.2845869166024668,0.7317496343967906,1,SCL
2,0.2761941920600141,0.7226301732022921,1,SCL
0,0.0365354639659791,0.959236750724584,0,SC
6,0.102688084541675,0.7099409073442808,0,SCL
12,0.4118220508416362,0.3455738794491114,1,LV
3,0.0290176184747135,0.9938947356092224,0,SC
15,0.1466495764196534,0.3176023265297977,0,LV
6,0.2379522120615734,0.7383241468304437,1,SCL
0,0.1616457028240678,0.9758195491085584,1,SC
8,0.1148173493162123,0.7881062364539992,0,SCL
15,0.3218481706480556,0.448624137994883,1,LV
13,0.2757332123635666,0.4581093531633003,0,LV
9,0.1103966818087834,0.7204114023193922,0,SCL
2,0.1945009981129822,0.9805869475310705,1,SC
5,0.0114825205171189,0.9515943552200568,0,SC
6,0.1694650963384047,0.4015457293581617,0,LV
15,0.1197280442100347,0.3516469086205496,0,LV
2,0.2915215911444047,0.8970912753467145,1,SCL
3,0.082757389847017,0.8137817420710839,0,SCL
7,0.4995610442527174,0.3054165047643413,1,LV
4,0.056601522891299,0.9862412246249532,0,SC
0,0.0542499982195083,0.960792506425996,0,SC
9,0.2883792230967656,0.8498741864589114,1,SCL
4,0.0691040900084009,0.9918720401269792,0,SC
4,0.0984241599161543,0.9529364130091388,0,SC
14,0.1393622131992982,0.4416343316969734,0,LV
2,0.201107832028166,0.8169276271234691,1,SCL
6,0.1197810776094086,0.883584152003787,0,SCL
1,0.1910685516005217,0.9956052383518976,1,SC
2,0.0304832465512172,0.9677196969365722,0,SC
3,0.1135039725901339,0.9814755353275948,1,SC
10,0.3424117258124663,0.3260630024753923,1,LV
0,0.1215841798140637,0.9849921704099914,1,SC
6,0.2373930300060036,0.4994074661019997,0,LV
2,0.2609608996612335,0.7002849687275212,1,SCL
10,0.2493958600123181,0.8601964703298692,1,SCL
13,0.2773546548410964,0.4021759958594296,0,LV
14,0.4011418282087218,0.3909945235762606,1,LV
4,0.0310305728225027,0.9708289499147574,0,SC
9,0.1190000874890351,0.8584580038134991,0,SCL
3,0.1809230108650025,0.9658584190017953,1,SC
4,0.1025638747085799,0.9896090163417766,1,SC
3,0.1269746887205585,0.9865192465252224,1,SC
9,0.05040696028805,0.8843726349193995,0,SCL
8,0.3328943652660837,0.405486004244408,1,LV
8,0.0814162572529674,0.7530223780395686,0,SCL
9,0.3594803802296581,0.3468930851111356,1,LV
9,0.2190217535746562,0.7103873268472326,1,SCL
9,0.0799241497063293,0.8100904560797955,0,SCL
11,0.4773354568466095,0.3613512358191996,1,LV
8,0.174912900545358,0.4726017272163423,0,LV
7,0.2516689197197908,0.3548320705510172,0,LV
2,0.1154339217264414,0.9664242117063788,1,SC
1,0.2874166760682001,0.8382441994386871,1,SCL
2,0.1833154218336415,0.9752098235631332,1,SC
15,0.3905638439344792,0.3482860245146744,1,LV
10,0.1374810493734776,0.3365606232604136,0,LV
8,0.094632684030823,0.7409912591886118,0,SCL
4,0.1492768392042647,0.9723387098152696,1,SC
0,0.1854483959287709,0.9927845413446464,1,SC
7,0.1522523201564189,0.7382294121065638,0,SCL
8,0.2508029895477678,0.8585699501273198,1,SCL
15,0.2044197791293261,0.4505293718782796,0,LV
1,0.0811964727920244,0.9723006791634544,0,SC
7,0.3029163577396587,0.4226510498567892,1,LV
7,0.2252709716333023,0.8945950627189871,1,SCL
15,0.2172037857664567,0.3548955011145319,0,LV
0,0.1408229980268623,0.9861804755371086,1,SC
3,0.1116425940263467,0.9724532880559938,1,SC
4,0.1167645879700688,0.9892504965882984,1,SC
2,0.231668327169778,0.8540588069058896,1,SCL
15,0.1676059730314111,0.3552331510398601,0,LV
6,0.34407580569567,0.4831427231569985,1,LV
6,0.4838484312699669,0.3049030950410228,1,LV
0,0.1709559030288836,0.9775227576005768,1,SC
6,0.1254127602980288,0.4888821292354368,0,LV
5,0.2320134267604829,0.8514571598663786,1,SCL
1,0.1646648513597083,0.9908870977986508,1,SC
10,0.2480885830238575,0.8767838478355477,1,SCL
5,0.1376191590790511,0.8534733704152256,0,SCL
4,0.0571232872635125,0.9558856567518538,0,SC
9,0.2947938334880269,0.8390407973426828,1,SCL
12,0.390701632801638,0.4514300586208704,1,LV
5,0.1868574349584866,0.8788089014403383,0,SCL
8,0.0650757822158198,0.8412221545455805,0,SCL
2,0.1082639023365046,0.9554686620410604,1,SC
4,0.0428388656669038,0.9607139261932196,0,SC
5,0.1964958893623954,0.9747225812605088,1,SC
0,0.0149024696747895,0.9503291159015506,0,SC
6,0.3233325005058225,0.3545104884508385,1,LV
8,0.2210267289459632,0.7886614613388638,1,SCL
14,0.3612834784125749,0.4913367908605053,1,LV
11,0.1884794136870473,0.4031065822896114,0,LV
15,0.2561211954645455,0.3832769791313084,0,LV
2,0.1441086207935678,0.7271619407229108,0,SCL
7,0.2245582616108287,0.3954254957512962,0,LV
11,0.1643866430291624,0.3509521426165914,0,LV
15,0.1440342594541773,0.3359600751345127,0,LV
4,0.1867893711143703,0.9846418081602596,1,SC
2,0.0102462956052055,0.9879434780339852,0,SC
5,0.1568639882904474,0.9859298687414568,1,SC
5,0.1368214171341363,0.9984065418587164,1,SC
1,0.26528889626199,0.7255814325696659,1,SCL
2,0.1865435323190801,0.9836185095878512,1,SC
15,0.4496094319049578,0.4533934782006027,1,LV
5,0.1091872029028003,0.960596444929554,1,SC
11,0.456658321627083,0.3040036699155429,1,LV
9,0.3831884017550424,0.3380472842932377,1,LV
8,0.2961050027888711,0.783710792137008,1,SCL
1,0.2312164121393342,0.8345606660958707,1,SCL
10,0.208828153677627,0.3213856999550904,0,LV
0,0.0735694887580579,0.9611747971926764,0,SC
0,0.1744006335990389,0.9841775627218242,1,SC
15,0.304586595666881,0.3536762026931683,1,LV
4,0.1383151901178735,0.8653517592624751,0,SCL
15,0.2356734684639442,0.3722937656907346,0,LV
1,0.0899789820029273,0.9549706832540834,0,SC
0,0.1318303956887931,0.9508176781046248,1,SC
5,0.3926575547262027,0.3671651987129606,1,LV
11,0.302269353573987,0.3604211344885253,1,LV
10,0.1331079568046024,0.4117775003299948,0,LV
9,0.0938195531116785,0.7500220543697408,0,SCL
3,0.2746844705765155,0.7545838038625899,1,SCL
12,0.3812168425050868,0.4659236076079422,1,LV
3,0.0942465536427358,0.9533117402624512,0,SC
15,0.272087172576613,0.4636828868791099,0,LV
8,0.4581035358832215,0.3770541191670501,1,LV
0,0.1679475282656811,0.8733232487317186,0,SCL
6,0.1606423298509343,0.850819206849813,0,SCL
3,0.2594427048021782,0.823162802277363,1,SCL
8,0.0544359758600516,0.8226954903952132,0,SCL
2,0.1369026508991887,0.9866577068797132,1,SC
0,0.0471345605771577,0.9855531863938533,0,SC
5,0.434779153011448,0.337432487153424,1,LV
11,0.1918014793893766,0.3401875078308717,0,LV
3,0.0109809744339625,0.9812939599612232,0,SC
14,0.321590804140578,0.3685571403337283,1,LV
9,0.2319736908781535,0.8409890181166919,1,SCL
0,0.2001245459500455,0.8633535381952926,1,SCL
7,0.1029468189730543,0.7114343684203857,0,SCL
0,0.2710047997320718,0.8408421283747276,1,SCL
3,0.0198410932419906,0.9630893004126082,0,SC
4,0.034415300317691,0.98620068721101,0,SC
9,0.4242868470483321,0.4393116125991161,1,LV
6,0.306148480502635,0.4382011785338167,1,LV
1,0.1590204939715725,0.9988637794222894,1,SC
4,0.2370476830940264,0.7151363166364255,1,SCL
8,0.2382849708368732,0.8351949649020808,1,SCL
8,0.1604731555500029,0.3358745797859919,0,LV
6,0.4490901144884658,0.4124339947111533,1,LV
0,0.0133921496124859,0.9891448726001084,0,SC
5,0.1624408956855585,0.9661967527911046,1,SC
1,0.1040860585030938,0.9552467820881972,1,SC
3,0.0633150140811312,0.9871191885293114,0,SC
10,0.1631900526687274,0.3959456835312951,0,LV
3,0.2689823843400872,0.8168205377463996,1,SCL
1,0.1271240782543808,0.7695105629839762,0,SCL
9,0.3767674794591693,0.4276319897659487,1,LV
11,0.1886293110317727,0.4163966724100691,0,LV
1,0.2659819027068769,0.8085966217348619,1,SCL
4,0.0706638594363889,0.7298565017096259,0,SCL
15,0.3470118092218878,0.4153353166273462,1,LV
5,0.1519507370654241,0.4645841213989417,0,LV
10,0.2458747038487611,0.7760711283738552,1,SCL
5,0.2615018215881149,0.7711544042719977,1,SCL
7,0.0672248838794349,0.7913550453323179,0,SCL
1,0.2992494652506853,0.7912459328032545,1,SCL
9,0.122006281461607,0.3230251568601816,0,LV
10,0.2580690378261719,0.869122250507338,1,SCL
9,0.3461804939773896,0.4606928336998193,1,LV
1,0.2664217234763667,0.7032459094742362,1,SCL
11,0.4176355879321619,0.4539910047009975,1,LV
6,0.4744800772212587,0.455712941799211,1,LV
4,0.0469717103889065,0.9732294943825576,0,SC
7,0.222660489442472,0.8275158127848814,1,SCL
8,0.4893289719513995,0.4333894731905499,1,LV
0,0.2408656495342894,0.7447439070082369,1,SCL
4,0.1290103358064414,0.9956201479681028,1,SC
0,0.0382494972517154,0.985916766689361,0,SC
0,0.247167272536425,0.8335232512741572,1,SCL
2,0.2580095129633844,0.7094602916418421,1,SCL
10,0.3084102768247232,0.4538901745918416,1,LV
0,0.0168727409967797,0.9734569569573688,0,SC
2,0.0143365263846781,0.9742902761903754,0,SC
4,0.1273000140913453,0.9801715290167295,1,SC
3,0.0278193875006689,0.9742501722766832,0,SC
5,0.2725782596838513,0.7380953395538241,1,SCL
1,0.0696419988383276,0.9697766456438528,0,SC
0,0.2727323463314237,0.7984377313587208,1,SCL
1,0.1836608767896554,0.9626356679877393,1,SC
3,0.1499169931297181,0.956716773394704,1,SC
8,0.3344483557874327,0.4227629155994598,1,LV
11,0.1578617014206428,0.432075020935957,0,LV
3,0.1780881635584282,0.9930171859944924,1,SC
6,0.1732131719359418,0.3484997788415507,0,LV
7,0.2520418125328686,0.885296278661121,1,SCL
1,0.0808374804989433,0.95527579443248,0,SC
10,0.4219395553466617,0.3812424981933415,1,LV
8,0.144782412725963,0.4240647588883587,0,LV
10,0.1666036568050483,0.8111801052802022,0,SCL
5,0.4866173768168132,0.4630845346979067,1,LV
10,0.1370264028827616,0.3961368312127916,0,LV
1,0.0847859084119366,0.974189612781013,0,SC
8,0.1127515999987317,0.3173615298959517,0,LV
11,0.453176990360427,0.402872158180541,1,LV
0,0.1021082202702356,0.9579395919955894,1,SC
4,0.1178653374054762,0.9586182055319474,1,SC
10,0.2261189938927677,0.3384290823495566,0,LV
4,0.0868224242181072,0.9539539557921444,0,SC
3,0.049263822788599,0.9710722040892128,0,SC
7,0.1276227424010676,0.4366864182625994,0,LV
14,0.2580937720113885,0.4930811738777689,0,LV
5,0.0267099712639015,0.9786318458212994,0,SC
2,0.0878814107867087,0.7239268612660325,0,SCL
8,0.4909487881358355,0.4904665492874244,1,LV
8,0.3928949047741087,0.4687883276953123,1,LV
8,0.3244557906359147,0.3038898480468828,1,LV
4,0.2640045896834298,0.8363903064527412,1,SCL
3,0.235096313333234,0.8407288476916307,1,SCL
3,0.0672220086041024,0.9578259590058434,0,SC
1,0.0780278935442323,0.9562369310259424,0,SC
11,0.1092132280283054,0.3523645495983637,0,LV
1,0.1633622102772599,0.9842963826060832,1,SC
5,0.2219211969371317,0.8398631083433652,1,SCL
7,0.4000982795040932,0.3074714172342393,1,LV
0,0.1457202843703397,0.9908148785266516,1,SC
3,0.1273721512684238,0.7362765377763543,0,SCL
3,0.0818465748529005,0.8490827721006581,0,SCL
6,0.108012269692378,0.7500840584048896,0,SCL
3,0.0199601346214538,0.9756942295354633,0,SC
10,0.1589649786000519,0.3914320139041851,0,LV
1,0.1042878268514657,0.997755372933109,1,SC
15,0.2509959050602118,0.3793780928492743,0,LV
8,0.2237750976213128,0.8162333717302634,1,SCL
3,0.1255675151707662,0.746528689258065,0,SCL
5,0.4078759485857656,0.4629891185639614,1,LV
6,0.2277393592706695,0.7691320746176575,1,SCL
0,0.1869596917308992,0.8885305113778845,0,SCL
8,0.343518016936107,0.3220534551422058,1,LV
13,0.1541969533942445,0.3711171731047418,0,LV
8,0.2077713445609583,0.4247061660659768,0,LV
1,0.0162760238459612,0.9681268147635038,0,SC
9,0.1677828103077148,0.7159841774436737,0,SCL
15,0.2225860106075082,0.4421866917441784,0,LV
6,0.2696302031168712,0.7842223831007622,1,SCL
0,0.1496968051240123,0.7900583863871269,0,SCL
6,0.2200462117545198,0.8377052308731134,1,SCL
0,0.0156882142481084,0.9607954518624606,0,SC
4,0.1042867674361472,0.7298323881765642,0,SCL
5,0.2643818801515429,0.4784247574835495,0,LV
3,0.0453012182096337,0.9555305766181365,0,SC
12,0.2540047525669309,0.4016911429800908,0,LV
9,0.3283275856244665,0.3874561744874837,1,LV
6,0.2904427858775131,0.3263806711157905,0,LV
7,0.3605163107350707,0.3351392703469898,1,LV
7,0.283262960282086,0.8844864364492444,1,SCL
7,0.2859916775292288,0.8029683133011012,1,SCL
2,0.0406328770293531,0.961036403734063,0,SC
14,0.3036753771314807,0.4127846535467897,1,LV
8,0.2578959541704214,0.7825542252517418,1,SCL
4,0.0863438811499926,0.9824131562245876,0,SC
2,0.0711761271498166,0.973903553491626,0,SC
0,0.1672918459588552,0.8178475095646561,0,SCL
5,0.0533441981195998,0.9653529619318044,0,SC
15,0.1629807064024746,0.4550705467667389,0,LV
3,0.0793752144936443,0.9847193914923524,0,SC
11,0.466545690805409,0.4508275444965083,1,LV
0,0.0334155554500912,0.9614050700666354,0,SC
4,0.0759793350976583,0.9912364464955576,0,SC
10,0.2929819178765521,0.796859766969721,1,SCL
7,0.1915544085609387,0.4715493251319389,0,LV
14,0.473335920337708,0.4053096475066758,1,LV
1,0.1320130464121328,0.8919051178426429,0,SCL
7,0.2123481209742396,0.3058574156623994,0,LV
7,0.3987105951908062,0.4230696560218726,1,LV
14,0.213130139533443,0.4239489801328172,0,LV
1,0.0947095615586765,0.9578893520875452,0,SC
2,0.0609929716051479,0.7692513960520655,0,SCL
4,0.2796536529301454,0.7390982935355536,1,SCL
6,0.2259343601412806,0.473453166359887,0,LV
3,0.2908772515468829,0.8342772394681697,1,SCL
0,0.2013925533819069,0.8571169516925565,1,SCL
3,0.1526969364599175,0.9510856089378622,1,SC
3,0.0782018440638397,0.9984592907417296,0,SC
10,0.3943658794686179,0.3274888620449512,1,LV
0,0.0936406421477315,0.9935204972952076,0,SC
3,0.1383300188653888,0.9529041462962332,1,SC
2,0.0978374066410131,0.9657977370159851,0,SC
1,0.1706880123747813,0.967891155575369,1,SC
3,0.0100026158448589,0.9565744623131558,0,SC
11,0.1508912048527573,0.3680566701331311,0,LV
9,0.4524475239277585,0.4690375124762126,1,LV
3,0.2473594926193296,0.7214790654307378,1,SCL
6,0.2733401180914352,0.7313277513754838,1,SCL
4,0.0273696798948936,0.9586488910959172,0,SC
9,0.2597898812458629,0.8838818738398837,1,SCL
1,0.1976573634531135,0.707830925691674,0,SCL
14,0.4734081243726752,0.333844102102423,1,LV
9,0.0555465943536244,0.8612342961173516,0,SCL
8,0.2521909702212171,0.3201179183819176,0,LV
9,0.2133272334692152,0.7341724218663204,1,SCL
10,0.0995938422688511,0.858998902866445,0,SCL
7,0.4879545515020026,0.3840879959575302,1,LV
6,0.1550749751279143,0.7167415559646318,0,SCL
3,0.0857079715538653,0.9709173639845908,0,SC
8,0.2088549624761912,0.4528357080728814,0,LV
1,0.0370066465656645,0.971565443926006,0,SC
12,0.259502459115982,0.3209312721327507,0,LV
5,0.1516921176859011,0.9644875562144224,1,SC
11,0.3896652554347764,0.3951252183241412,1,LV
1,0.112814756513169,0.9503649778534614,1,SC
7,0.2834265770925179,0.7325466674057112,1,SCL
9,0.1796288688012156,0.898832119510563,0,SCL
1,0.1851879636825149,0.9519719480962736,1,SC
7,0.2989923893497503,0.8030389510052911,1,SCL
6,0.1294789157126529,0.8075668671909038,0,SCL
9,0.4768752465723822,0.4158352578378152,1,LV
1,0.1654767473024121,0.9959579202715754,1,SC
11,0.3402723594217098,0.3416960898440913,1,LV
0,0.0946793917716062,0.9607292779037668,0,SC
7,0.4257024201187538,0.4594307464267083,1,LV
0,0.1670648447431277,0.8672617740132993,0,SCL
0,0.0884778544360025,0.9826047772274916,0,SC
7,0.2309797333261946,0.856615656429663,1,SCL
5,0.0368870421325452,0.98945586556004,0,SC
13,0.3328317137273727,0.3215259271537823,1,LV
0,0.2009073785085247,0.7236401067282615,1,SCL
8,0.2332324487814161,0.8876120551458272,1,SCL
5,0.0641385561385477,0.9724657175663012,0,SC
7,0.2729530181096247,0.4439281685558193,0,LV
3,0.2268632835422515,0.8913667641720499,1,SCL
1,0.1800545702386046,0.7575822121857125,0,SCL
0,0.042804364201447,0.9787668997526184,0,SC
6,0.2456427446804988,0.7400305321649517,1,SCL
6,0.2402910460049038,0.7412368148468875,1,SCL
9,0.3141506582086488,0.3280484326542926,1,LV
2,0.2826272425443265,0.8951911528671996,1,SCL
7,0.2340659372193621,0.4930719654452959,0,LV
6,0.179449037197355,0.4921067820948964,0,LV
4,0.1778388759521178,0.9949143873580276,1,SC
12,0.2540125024010387,0.339720240894248,0,LV
4,0.2201655718374314,0.7452731441751823,1,SCL
8,0.2859898827929371,0.798210978445208,1,SCL
5,0.1964073984190112,0.9769402131409736,1,SC
6,0.2306301420029106,0.3119389006672303,0,LV
0,0.0647895916013959,0.8135753071535841,0,SCL
2,0.1089636609228949,0.8812570358340359,0,SCL
6,0.1779388470492075,0.8865724900548932,0,SCL
8,0.2615146579709991,0.8905429684374988,1,SCL
14,0.3129963368343298,0.4494830419642832,1,LV
6,0.1483371757864215,0.7623134220189879,0,SCL
5,0.0610824955891986,0.97724195092373,0,SC
7,0.2567079592794343,0.718317420229025,1,SCL
3,0.0722147460299703,0.9577369807101324,0,SC
3,0.0660979947457463,0.9966847574378528,0,SC
0,0.1500878201570504,0.8018151298474668,0,SCL
